time	nose_x	nose_y	r_shoulder_x	r_shoulder_y	l_shoulder_x	l_shooulder_t	cursor_x	cursor_y	block	repetition	target	trial	state	comeback	is_blind	at_home	count_mouse	score
4823.868300000002	0.0	0.0	0.0	0.0	0.0	0.0	1200.0000000000473	650.0000000000119	1	1	0	1	0	1	0	1	0	0
4857.886300000006	0.0	0.0	0.0	0.0	0.0	0.0	1200.0000000000466	650.0000000000127	1	1	0	1	0	1	0	1	0	0
4892.5988	0.0	0.0	0.0	0.0	0.0	0.0	1200.0000000000464	650.0000000000131	1	1	0	1	0	1	0	1	0	0
4927.528300000005	0.0	0.0	0.0	0.0	0.0	0.0	1200.000000000046	650.0000000000134	1	1	0	1	0	1	0	1	0	0
4962.034599999999	0.0	0.0	0.0	0.0	0.0	0.0	1200.0000000000448	650.0000000000138	1	1	0	1	0	1	0	1	0	0
4995.908300000003	0.0	0.0	0.0	0.0	0.0	0.0	1200.0000000000437	650.0000000000138	1	1	0	1	0	1	0	1	0	0
5030.450300000004	0.0	0.0	0.0	0.0	0.0	0.0	1200.0000000000416	650.0000000000134	1	1	0	1	0	1	0	1	0	0
5065.104500000001	0.0	0.0	0.0	0.0	0.0	0.0	1200.000000000041	650.000000000013	1	1	0	1	0	1	0	1	0	0
5099.325199999999	0.0	0.0	0.0	0.0	0.0	0.0	1200.0000000000402	650.0000000000123	1	1	0	1	0	1	0	1	0	0
5133.963400000001	0.0	0.0	0.0	0.0	0.0	0.0	1200.000000000039	650.0000000000107	1	1	0	1	0	1	0	1	0	0
5167.794300000001	0.0	0.0	0.0	0.0	0.0	0.0	1200.0000000000389	650.0000000000099	1	1	0	1	0	1	0	1	0	0
5201.196000000004	0.0	0.0	0.0	0.0	0.0	0.0	1200.0000000000389	650.0000000000093	1	1	0	1	0	1	0	1	0	0
5235.902000000002	0.0	0.0	0.0	0.0	0.0	0.0	1200.0000000000396	650.0000000000084	1	1	0	1	0	1	0	1	0	0
5269.935799999999	0.0	0.0	0.0	0.0	0.0	0.0	1200.0000000000405	650.0000000000078	1	1	0	1	0	1	0	1	0	0
5304.800000000003	0.0	0.0	0.0	0.0	0.0	0.0	1200.0000000000418	650.0000000000074	1	1	0	1	0	1	0	1	0	0
5338.767200000002	0.0	0.0	0.0	0.0	0.0	0.0	1200.000000000045	650.0000000000068	1	1	0	1	0	1	0	1	0	0
5371.824200000003	0.0	0.0	0.0	0.0	0.0	0.0	1200.0000000000466	650.0000000000067	1	1	0	1	0	1	0	1	0	0
5405.845600000001	0.0	0.0	0.0	0.0	0.0	0.0	1200.0000000000482	650.0000000000067	1	1	0	1	0	1	0	1	0	0
5440.849099999999	0.0	0.0	0.0	0.0	0.0	0.0	1200.000000000051	650.0000000000077	1	1	0	1	0	1	0	1	0	0
5475.868900000001	0.0	0.0	0.0	0.0	0.0	0.0	1200.0000000000518	650.0000000000086	1	1	0	1	0	1	0	1	0	0
